"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
65	2.180218e+01	8.595539e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
66	2.213181e+01	8.770044e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
67	2.246144e+01	8.944548e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
68	2.279107e+01	9.119052e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
69	2.312070e+01	9.293557e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
70	2.345033e+01	9.468061e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
71	2.377996e+01	9.642565e+00	0.000000e+00	8.837934e-01	4.678773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678773e-01	8.837934e-01	0.000000e+00
72	2.410959e+01	9.817070e+00	0.000000e+00	8.837940e-01	4.678763e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.678763e-01	8.837940e-01	0.000000e+00
73	2.443921e+01	9.991574e+00	0.000000e+00	8.838691e-01	4.677342e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.677342e-01	8.838691e-01	0.000000e+00
74	2.476887e+01	1.016602e+01	0.000000e+00	8.915726e-01	4.528778e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.528778e-01	8.915726e-01	0.000000e+00
75	2.510140e+01	1.033493e+01	0.000000e+00	9.061534e-01	4.229492e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-4.229492e-01	9.061534e-01	0.000000e+00
76	2.543937e+01	1.049268e+01	0.000000e+00	9.225212e-01	3.859463e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-3.859463e-01	9.225212e-01	0.000000e+00
77	2.578344e+01	1.063663e+01	0.000000e+00	9.405357e-01	3.396949e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-3.396949e-01	9.405357e-01	0.000000e+00
78	2.613424e+01	1.076333e+01	0.000000e+00	9.595095e-01	2.816762e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-2.816762e-01	9.595095e-01	0.000000e+00
79	2.649211e+01	1.086838e+01	0.000000e+00	9.778225e-01	2.094352e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-2.094352e-01	9.778225e-01	0.000000e+00
80	2.685680e+01	1.094650e+01	0.000000e+00	9.925443e-01	1.218842e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-1.218842e-01	9.925443e-01	0.000000e+00
81	2.722699e+01	1.099195e+01	0.000000e+00	9.997673e-01	2.157128e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	-2.157128e-02	9.997673e-01	0.000000e+00
